raw,speaker,text,line_number_n,ngram_text
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, no perdí la oportunidad de tomar clases de canto,376,la oportunidad
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, no perdí la oportunidad de tomar clases de canto,376,oportunidad de
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, no perdí la oportunidad de tomar clases de canto,376,de tomar
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, no perdí la oportunidad de tomar clases de canto,376,tomar clases
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, no perdí la oportunidad de tomar clases de canto,376,clases de
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, no perdí la oportunidad de tomar clases de canto,376,de canto
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, es mi hobby y es mi pasión realmente pero desgraciadamente ,377,es mi
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, es mi hobby y es mi pasión realmente pero desgraciadamente ,377,mi hobby
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, es mi hobby y es mi pasión realmente pero desgraciadamente ,377,hobby y
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, es mi hobby y es mi pasión realmente pero desgraciadamente ,377,y es
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, es mi hobby y es mi pasión realmente pero desgraciadamente ,377,es mi
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, es mi hobby y es mi pasión realmente pero desgraciadamente ,377,mi pasión
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, es mi hobby y es mi pasión realmente pero desgraciadamente ,377,pasión realmente
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, es mi hobby y es mi pasión realmente pero desgraciadamente ,377,realmente pero
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, es mi hobby y es mi pasión realmente pero desgraciadamente ,377,pero desgraciadamente
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, fui por hacer el estudio de ingeniería y para hacer una buena te,378,fui por
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, fui por hacer el estudio de ingeniería y para hacer una buena te,378,por hacer
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, fui por hacer el estudio de ingeniería y para hacer una buena te,378,hacer el
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, fui por hacer el estudio de ingeniería y para hacer una buena te,378,el estudio
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, fui por hacer el estudio de ingeniería y para hacer una buena te,378,estudio de
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, fui por hacer el estudio de ingeniería y para hacer una buena te,378,de ingeniería
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, fui por hacer el estudio de ingeniería y para hacer una buena te,378,ingeniería y
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, fui por hacer el estudio de ingeniería y para hacer una buena te,378,y para
"Habl. Bueno, era obvio ¿no? era obvio que ella te hablara de esa información, sí. Eh ... estando en Europa, eh ... no perdí la oportunidad de tomar clases de canto; es mi hobby y es mi pasión, realmente, pero desgraciadamente ... fui por hacer el estudio de Ingeniería y para hacer una buena te.. A mí lo que me gusta hacer, me gusta hacerlo lo mejor posible ¿no? Estaba haciendo una tesis, que estaba viniendo muy bien, y para terminarla tenía que dedicarle mucho más tiempo que, desgraciadamente, que ... las clases de canto. Pero yo, por ejemplo, generalmente cuando me baño, canto, y mis hermanos se ... [Risas] se burlan y se ríen, etc., pero ... pero realmente ... mi profesión me gusta pues es la parte racional de ... de mi vida, más o menos ¿no?; es la ingeniería, es el cálculo, es la estabilidad de lo ... de las estructuras, es eh ... la matemática, la organización, realmente me gusta mucho, y este trabajo que estoy haciendo, además de ser una obra gigantesca en magnitud, eh ... he tenido oportunidad de ... de tener contactos muy bonitos con ... con gente de todo tipo, pues; y está la otra parte, ésta de la música, que ya es ... la parte magnífica, pues [?]. Yo soy ... libra, como verás, paro la balanza es muy difícil de conseguir ...",Hablante, fui por hacer el estudio de ingeniería y para hacer una buena te,378,para hacer
